SpatialDim,ParentLocation,TimeDim,Dim1,NumericValue,Date,Country
BHR,Eastern Mediterranean,2008,SEX_FMLE,2.338869357,2025-01-28T14:13:24.673+01:00,Bahrain
FIN,Europe,2015,SEX_BTSX,12.20158042,2025-01-28T14:13:24.673+01:00,Finland
SSD,Africa,2010,SEX_FMLE,4.065061919,2025-01-28T14:13:24.673+01:00,South Sudan
GTM,Americas,2001,SEX_BTSX,12.65762498,2025-01-28T14:13:24.673+01:00,Guatemala
URY,Americas,2011,SEX_FMLE,6.548482328,2025-01-28T14:13:24.673+01:00,Uruguay
QAT,Eastern Mediterranean,2015,SEX_BTSX,6.138312848,2025-01-28T14:13:24.673+01:00,Qatar
SYC,Africa,2019,SEX_BTSX,7.388465175,2025-01-28T14:13:24.673+01:00,Seychelles
MEX,Americas,2019,SEX_FMLE,2.292530276,2025-01-28T14:13:24.673+01:00,Mexico
WPR,,2014,SEX_FMLE,5.929366578,2025-01-28T14:13:24.673+01:00,not found
ATG,Americas,2001,SEX_MLE,4.429896602,2025-01-28T14:13:24.673+01:00,Antigua and Barbuda
PER,Americas,2007,SEX_FMLE,1.068070489,2025-01-28T14:13:24.673+01:00,Peru
DOM,Americas,2014,SEX_MLE,11.35268808,2025-01-28T14:13:24.673+01:00,Dominican Republic
HRV,Europe,2000,SEX_MLE,26.22808364,2025-01-28T14:13:24.673+01:00,Croatia
UZB,Europe,2003,SEX_FMLE,7.373934681,2025-01-28T14:13:24.673+01:00,Uzbekistan
LKA,South-East Asia,2021,SEX_MLE,23.61258805,2025-01-28T14:13:24.673+01:00,Sri Lanka
MDV,South-East Asia,2016,SEX_FMLE,0.522508858,2025-01-28T14:13:24.673+01:00,Maldives
PRI,Americas,2006,SEX_BTSX,6.219035901,2025-01-28T14:13:24.673+01:00,Puerto Rico
SUR,Americas,2003,SEX_FMLE,10.77241922,2025-01-28T14:13:24.673+01:00,Suriname
PER,Americas,2002,SEX_BTSX,1.474559006,2025-01-28T14:13:24.673+01:00,Peru
SGP,Western Pacific,2010,SEX_BTSX,8.213964278,2025-01-28T14:13:24.673+01:00,Singapore
PRT,Europe,2012,SEX_FMLE,3.156757725,2025-01-28T14:13:24.673+01:00,Portugal
ETH,Africa,2009,SEX_BTSX,11.36288699,2025-01-28T14:13:24.673+01:00,Ethiopia
LBN,Eastern Mediterranean,2012,SEX_MLE,1.076357741,2025-01-28T14:13:24.673+01:00,Lebanon
AFR,,2012,SEX_BTSX,11.24897657,2025-01-28T14:13:24.673+01:00,not found
LCA,Americas,2002,SEX_BTSX,7.619363499,2025-01-28T14:13:24.673+01:00,St. Lucia
SOM,Eastern Mediterranean,2015,SEX_MLE,21.79019874,2025-01-28T14:13:24.673+01:00,Somalia
AFR,,2021,SEX_FMLE,5.28246858,2025-01-28T14:13:24.673+01:00,not found
DNK,Europe,2016,SEX_BTSX,8.232324697,2025-01-28T14:13:24.673+01:00,Denmark
AUS,Western Pacific,2010,SEX_MLE,16.70165206,2025-01-28T14:13:24.673+01:00,Australia
PRK,South-East Asia,2021,SEX_FMLE,6.294265387,2025-01-28T14:13:24.673+01:00,North Korea
WPR,,2019,SEX_BTSX,7.60230244,2025-01-28T14:13:24.673+01:00,not found
SYR,Eastern Mediterranean,2017,SEX_FMLE,0.301615586,2025-01-28T14:13:24.673+01:00,Syria
THA,South-East Asia,2007,SEX_MLE,13.9821628,2025-01-28T14:13:24.673+01:00,Thailand
FJI,Western Pacific,2007,SEX_MLE,13.54873604,2025-01-28T14:13:24.673+01:00,Fiji
MRT,Africa,2019,SEX_MLE,7.010374792,2025-01-28T14:13:24.673+01:00,Mauritania
EMR,,2020,SEX_BTSX,3.891461845,2025-01-28T14:13:24.673+01:00,not found
CIV,Africa,2016,SEX_MLE,22.60894947,2025-01-28T14:13:24.673+01:00,Cote d'Ivoire
TTO,Americas,2015,SEX_FMLE,4.302305106,2025-01-28T14:13:24.673+01:00,Trinidad and Tobago
ESP,Europe,2019,SEX_FMLE,2.840815274,2025-01-28T14:13:24.673+01:00,Spain
BEN,Africa,2021,SEX_BTSX,11.82001979,2025-01-28T14:13:24.673+01:00,Benin
KOR,Western Pacific,2017,SEX_FMLE,11.02818777,2025-01-28T14:13:24.673+01:00,South Korea
LKA,South-East Asia,2011,SEX_MLE,29.988951,2025-01-28T14:13:24.673+01:00,Sri Lanka
URY,Americas,2003,SEX_FMLE,6.651204079,2025-01-28T14:13:24.673+01:00,Uruguay
HUN,Europe,2008,SEX_MLE,32.63128782,2025-01-28T14:13:24.673+01:00,Hungary
BIH,Europe,2005,SEX_MLE,15.48959564,2025-01-28T14:13:24.673+01:00,Bosnia and Herzegovina
BHR,Eastern Mediterranean,2020,SEX_BTSX,4.940140204,2025-01-28T14:13:24.673+01:00,Bahrain
KEN,Africa,2019,SEX_BTSX,11.12313972,2025-01-28T14:13:24.673+01:00,Kenya
PAK,Eastern Mediterranean,2019,SEX_MLE,10.31967357,2025-01-28T14:13:24.673+01:00,Pakistan
HRV,Europe,2018,SEX_BTSX,11.45957601,2025-01-28T14:13:24.673+01:00,Croatia
NAM,Africa,2005,SEX_FMLE,4.997656698,2025-01-28T14:13:24.673+01:00,Namibia
BEL,Europe,2017,SEX_FMLE,8.210962796,2025-01-28T14:13:24.673+01:00,Belgium
MMR,South-East Asia,2008,SEX_MLE,6.150061435,2025-01-28T14:13:24.673+01:00,Myanmar
GEO,Europe,2002,SEX_MLE,5.633079744,2025-01-28T14:13:24.673+01:00,Georgia
ISR,Europe,2002,SEX_BTSX,5.717307614,2025-01-28T14:13:24.673+01:00,Israel
TUN,Eastern Mediterranean,2005,SEX_MLE,4.185375227,2025-01-28T14:13:24.673+01:00,Tunisia
SUR,Americas,2007,SEX_BTSX,25.10239548,2025-01-28T14:13:24.673+01:00,Suriname
GBR,Europe,2021,SEX_MLE,13.48680841,2025-01-28T14:13:24.673+01:00,United Kingdom
AGO,Africa,2005,SEX_FMLE,6.098499156,2025-01-28T14:13:24.673+01:00,Angola
DJI,Eastern Mediterranean,2007,SEX_MLE,11.42164612,2025-01-28T14:13:24.673+01:00,Djibouti
TJK,Europe,2010,SEX_MLE,5.685692408,2025-01-28T14:13:24.673+01:00,Tajikistan
HUN,Europe,2015,SEX_MLE,23.78381076,2025-01-28T14:13:24.673+01:00,Hungary
AUS,Western Pacific,2021,SEX_MLE,17.50901692,2025-01-28T14:13:24.673+01:00,Australia
MDA,Europe,2010,SEX_FMLE,5.218115751,2025-01-28T14:13:24.673+01:00,Moldova
LKA,South-East Asia,2021,SEX_BTSX,14.02762255,2025-01-28T14:13:24.673+01:00,Sri Lanka
ALB,Europe,2018,SEX_BTSX,3.10669304,2025-01-28T14:13:24.673+01:00,Albania
MKD,Europe,2008,SEX_BTSX,6.31152602,2025-01-28T14:13:24.673+01:00,North Macedonia
PRY,Americas,2003,SEX_FMLE,2.168590629,2025-01-28T14:13:24.673+01:00,Paraguay
AUT,Europe,2021,SEX_MLE,16.66921977,2025-01-28T14:13:24.673+01:00,Austria
SGP,Western Pacific,2006,SEX_MLE,12.46603449,2025-01-28T14:13:24.673+01:00,Singapore
GIN,Africa,2016,SEX_MLE,11.59212876,2025-01-28T14:13:24.673+01:00,Guinea
HTI,Americas,2006,SEX_MLE,13.01933384,2025-01-28T14:13:24.673+01:00,Haiti
SOM,Eastern Mediterranean,2014,SEX_BTSX,15.86362624,2025-01-28T14:13:24.673+01:00,Somalia
COD,Africa,2004,SEX_BTSX,14.69307546,2025-01-28T14:13:24.673+01:00,DR Congo
SWE,Europe,2018,SEX_BTSX,12.49641227,2025-01-28T14:13:24.673+01:00,Sweden
BRB,Americas,2013,SEX_FMLE,1.061462594,2025-01-28T14:13:24.673+01:00,Barbados
GMB,Africa,2002,SEX_FMLE,5.937818651,2025-01-28T14:13:24.673+01:00,Gambia
GNB,Africa,2017,SEX_FMLE,6.149737974,2025-01-28T14:13:24.673+01:00,Guinea-Bissau
HND,Americas,2016,SEX_BTSX,3.879085613,2025-01-28T14:13:24.673+01:00,Honduras
GUY,Americas,2006,SEX_FMLE,14.12392694,2025-01-28T14:13:24.673+01:00,Guyana
TUR,Europe,2013,SEX_MLE,4.867684427,2025-01-28T14:13:24.673+01:00,Türkiye
BFA,Africa,2002,SEX_MLE,27.72279387,2025-01-28T14:13:24.673+01:00,Burkina Faso
CHE,Europe,2008,SEX_MLE,18.36402327,2025-01-28T14:13:24.673+01:00,Switzerland
GMB,Africa,2004,SEX_FMLE,5.871614334,2025-01-28T14:13:24.673+01:00,Gambia
GRC,Europe,2011,SEX_BTSX,3.475692461,2025-01-28T14:13:24.673+01:00,Greece
PHL,Western Pacific,2019,SEX_BTSX,3.211356761,2025-01-28T14:13:24.673+01:00,Philippines
BEN,Africa,2003,SEX_BTSX,11.9304031,2025-01-28T14:13:24.673+01:00,Benin
NAM,Africa,2014,SEX_BTSX,12.28387318,2025-01-28T14:13:24.673+01:00,Namibia
VNM,Western Pacific,2007,SEX_FMLE,4.596829495,2025-01-28T14:13:24.673+01:00,Vietnam
GUY,Americas,2020,SEX_BTSX,31.63941821,2025-01-28T14:13:24.673+01:00,Guyana
NAM,Africa,2019,SEX_BTSX,10.88247935,2025-01-28T14:13:24.673+01:00,Namibia
BEL,Europe,2006,SEX_BTSX,16.62996952,2025-01-28T14:13:24.673+01:00,Belgium
SDN,Eastern Mediterranean,2009,SEX_BTSX,4.729008412,2025-01-28T14:13:24.673+01:00,Sudan
TUN,Eastern Mediterranean,2017,SEX_MLE,3.836641756,2025-01-28T14:13:24.673+01:00,Tunisia
MNG,Western Pacific,2020,SEX_FMLE,5.201280591,2025-01-28T14:13:24.673+01:00,Mongolia
MNG,Western Pacific,2002,SEX_FMLE,6.453736182,2025-01-28T14:13:24.673+01:00,Mongolia
KEN,Africa,2013,SEX_MLE,13.64055223,2025-01-28T14:13:24.673+01:00,Kenya
ZAF,Africa,2014,SEX_BTSX,20.39072905,2025-01-28T14:13:24.673+01:00,South Africa
AMR,,2019,SEX_MLE,14.39097268,2025-01-28T14:13:24.673+01:00,not found
BGD,South-East Asia,2015,SEX_BTSX,3.077971736,2025-01-28T14:13:24.673+01:00,Bangladesh
SRB,Europe,2009,SEX_FMLE,7.232947568,2025-01-28T14:13:24.673+01:00,Serbia
URY,Americas,2010,SEX_BTSX,14.37260529,2025-01-28T14:13:24.673+01:00,Uruguay
SOM,Eastern Mediterranean,2016,SEX_MLE,21.50907067,2025-01-28T14:13:24.673+01:00,Somalia
CUB,Americas,2018,SEX_BTSX,10.02439714,2025-01-28T14:13:24.673+01:00,Cuba
LCA,Americas,2021,SEX_FMLE,1.12411953,2025-01-28T14:13:24.673+01:00,St. Lucia
TUR,Europe,2011,SEX_MLE,4.958417457,2025-01-28T14:13:24.673+01:00,Türkiye
IDN,South-East Asia,2007,SEX_BTSX,2.134543013,2025-01-28T14:13:24.673+01:00,Indonesia
DEU,Europe,2010,SEX_BTSX,9.551187812,2025-01-28T14:13:24.673+01:00,Germany
GLOBAL,,2005,SEX_MLE,16.9498562,2025-01-28T14:13:24.673+01:00,not found
SEN,Africa,2002,SEX_FMLE,5.24321225,2025-01-28T14:13:24.673+01:00,Senegal
KAZ,Europe,2014,SEX_FMLE,7.668355047,2025-01-28T14:13:24.673+01:00,Kazakhstan
MUS,Africa,2001,SEX_FMLE,6.151222535,2025-01-28T14:13:24.673+01:00,Mauritius
JPN,Western Pacific,2006,SEX_FMLE,10.23714609,2025-01-28T14:13:24.673+01:00,Japan
EGY,Eastern Mediterranean,2009,SEX_MLE,1.589783087,2025-01-28T14:13:24.673+01:00,Egypt
TTO,Americas,2007,SEX_BTSX,10.62336177,2025-01-28T14:13:24.673+01:00,Trinidad and Tobago
CPV,Africa,2019,SEX_FMLE,4.715140529,2025-01-28T14:13:24.673+01:00,Cabo Verde
BIH,Europe,2016,SEX_MLE,13.10472573,2025-01-28T14:13:24.673+01:00,Bosnia and Herzegovina
ZWE,Africa,2003,SEX_FMLE,12.00562999,2025-01-28T14:13:24.673+01:00,Zimbabwe
PER,Americas,2018,SEX_MLE,2.546083074,2025-01-28T14:13:24.673+01:00,Peru
NAM,Africa,2008,SEX_FMLE,3.906921409,2025-01-28T14:13:24.673+01:00,Namibia
KAZ,Europe,2021,SEX_FMLE,5.462471515,2025-01-28T14:13:24.673+01:00,Kazakhstan
DNK,Europe,2006,SEX_BTSX,11.17031047,2025-01-28T14:13:24.673+01:00,Denmark
GEO,Europe,2013,SEX_BTSX,3.312108021,2025-01-28T14:13:24.673+01:00,Georgia
CZE,Europe,2006,SEX_FMLE,3.980304276,2025-01-28T14:13:24.673+01:00,Czechia
MKD,Europe,2001,SEX_BTSX,9.309832747,2025-01-28T14:13:24.673+01:00,North Macedonia
MRT,Africa,2017,SEX_MLE,6.874889536,2025-01-28T14:13:24.673+01:00,Mauritania
UKR,Europe,2001,SEX_BTSX,28.32993525,2025-01-28T14:13:24.673+01:00,Ukraine
SLB,Western Pacific,2003,SEX_MLE,32.7842688,2025-01-28T14:13:24.673+01:00,Solomon Islands
AUT,Europe,2007,SEX_FMLE,5.464531477,2025-01-28T14:13:24.673+01:00,Austria
THA,South-East Asia,2014,SEX_BTSX,9.414311272,2025-01-28T14:13:24.673+01:00,Thailand
LBN,Eastern Mediterranean,2020,SEX_MLE,1.027499762,2025-01-28T14:13:24.673+01:00,Lebanon
MKD,Europe,2017,SEX_MLE,5.687164421,2025-01-28T14:13:24.673+01:00,North Macedonia
ISL,Europe,2012,SEX_FMLE,8.414356005,2025-01-28T14:13:24.673+01:00,Iceland
BGD,South-East Asia,2011,SEX_FMLE,2.43764732,2025-01-28T14:13:24.673+01:00,Bangladesh
JPN,Western Pacific,2020,SEX_BTSX,14.38194888,2025-01-28T14:13:24.673+01:00,Japan
SYC,Africa,2019,SEX_FMLE,1.331296854,2025-01-28T14:13:24.673+01:00,Seychelles
MWI,Africa,2020,SEX_FMLE,4.886032796,2025-01-28T14:13:24.673+01:00,Malawi
GBR,Europe,2014,SEX_MLE,11.78672448,2025-01-28T14:13:24.673+01:00,United Kingdom
JOR,Eastern Mediterranean,2009,SEX_MLE,1.780539502,2025-01-28T14:13:24.673+01:00,Jordan
MKD,Europe,2000,SEX_BTSX,6.984219988,2025-01-28T14:13:24.673+01:00,North Macedonia
GEO,Europe,2017,SEX_FMLE,1.428725206,2025-01-28T14:13:24.673+01:00,Georgia
BRN,Western Pacific,2008,SEX_FMLE,0.856212305,2025-01-28T14:13:24.673+01:00,Brunei Darussalam
PRK,South-East Asia,2016,SEX_FMLE,7.292305813,2025-01-28T14:13:24.673+01:00,North Korea
NLD,Europe,2009,SEX_BTSX,7.733926839,2025-01-28T14:13:24.673+01:00,Netherlands
MYS,Western Pacific,2018,SEX_FMLE,2.313023236,2025-01-28T14:13:24.673+01:00,Malaysia
ATG,Americas,2021,SEX_MLE,1.648527376,2025-01-28T14:13:24.673+01:00,Antigua and Barbuda
LVA,Europe,2006,SEX_BTSX,19.11024913,2025-01-28T14:13:24.673+01:00,Latvia
ECU,Americas,2010,SEX_BTSX,8.17077421,2025-01-28T14:13:24.673+01:00,Ecuador
PRT,Europe,2013,SEX_FMLE,3.586421287,2025-01-28T14:13:24.673+01:00,Portugal
SLB,Western Pacific,2021,SEX_MLE,33.7362561,2025-01-28T14:13:24.673+01:00,Solomon Islands
IRL,Europe,2009,SEX_FMLE,5.226667511,2025-01-28T14:13:24.673+01:00,Ireland
MYS,Western Pacific,2009,SEX_MLE,7.717052879,2025-01-28T14:13:24.673+01:00,Malaysia
CPV,Africa,2021,SEX_MLE,30.28100779,2025-01-28T14:13:24.673+01:00,Cabo Verde
ROU,Europe,2000,SEX_BTSX,11.22869916,2025-01-28T14:13:24.673+01:00,Romania
CMR,Africa,2018,SEX_BTSX,13.63431101,2025-01-28T14:13:24.673+01:00,Cameroon
BGR,Europe,2003,SEX_MLE,17.89638132,2025-01-28T14:13:24.673+01:00,Bulgaria
SLE,Africa,2008,SEX_FMLE,6.760534818,2025-01-28T14:13:24.673+01:00,Sierra Leone
LBY,Eastern Mediterranean,2000,SEX_MLE,6.336563003,2025-01-28T14:13:24.673+01:00,Libya
BWA,Africa,2000,SEX_FMLE,5.540124567,2025-01-28T14:13:24.673+01:00,Botswana
WB_LMI,,2019,SEX_FMLE,7.180267344,2025-01-28T14:13:24.673+01:00,not found
ATG,Americas,2007,SEX_FMLE,0.0,2025-01-28T14:13:24.673+01:00,Antigua and Barbuda
ALB,Europe,2020,SEX_MLE,3.545149556,2025-01-28T14:13:24.673+01:00,Albania
UKR,Europe,2015,SEX_MLE,33.7850213,2025-01-28T14:13:24.673+01:00,Ukraine
ISR,Europe,2012,SEX_FMLE,2.14809989,2025-01-28T14:13:24.673+01:00,Israel
STP,Africa,2018,SEX_BTSX,1.272702208,2025-01-28T14:13:24.673+01:00,Sao Tome and Principe
ITA,Europe,2001,SEX_MLE,8.894182975,2025-01-28T14:13:24.673+01:00,Italy
OMN,Eastern Mediterranean,2003,SEX_FMLE,0.699959295,2025-01-28T14:13:24.673+01:00,Oman
SLE,Africa,2021,SEX_MLE,12.88506099,2025-01-28T14:13:24.673+01:00,Sierra Leone
PRT,Europe,2010,SEX_FMLE,4.226237648,2025-01-28T14:13:24.673+01:00,Portugal
TUR,Europe,2010,SEX_BTSX,3.082111723,2025-01-28T14:13:24.673+01:00,Türkiye
PER,Americas,2013,SEX_MLE,1.865068398,2025-01-28T14:13:24.673+01:00,Peru
DEU,Europe,2021,SEX_MLE,12.24547346,2025-01-28T14:13:24.673+01:00,Germany
CHN,Western Pacific,2002,SEX_BTSX,15.38162272,2025-01-28T14:13:24.673+01:00,China
SVK,Europe,2004,SEX_BTSX,11.98881303,2025-01-28T14:13:24.673+01:00,Slovakia
CPV,Africa,2004,SEX_FMLE,6.394261614,2025-01-28T14:13:24.673+01:00,Cabo Verde
ARG,Americas,2011,SEX_BTSX,8.50166849,2025-01-28T14:13:24.673+01:00,Argentina
MOZ,Africa,2015,SEX_FMLE,8.875025628,2025-01-28T14:13:24.673+01:00,Mozambique
EST,Europe,2007,SEX_BTSX,17.71191185,2025-01-28T14:13:24.673+01:00,Estonia
CYP,Europe,2008,SEX_FMLE,2.668911645,2025-01-28T14:13:24.673+01:00,Cyprus
FRA,Europe,2020,SEX_BTSX,11.5199725,2025-01-28T14:13:24.673+01:00,France
GBR,Europe,2013,SEX_MLE,12.46246601,2025-01-28T14:13:24.673+01:00,United Kingdom
MEX,Americas,2017,SEX_FMLE,2.131200383,2025-01-28T14:13:24.673+01:00,Mexico
NAM,Africa,2020,SEX_BTSX,11.0481904,2025-01-28T14:13:24.673+01:00,Namibia
HTI,Americas,2014,SEX_BTSX,9.904396957,2025-01-28T14:13:24.673+01:00,Haiti
COG,Africa,2012,SEX_MLE,20.74407539,2025-01-28T14:13:24.673+01:00,Congo Republic
TON,Western Pacific,2003,SEX_MLE,7.422199871,2025-01-28T14:13:24.673+01:00,Tonga
MYS,Western Pacific,2014,SEX_FMLE,2.159359455,2025-01-28T14:13:24.673+01:00,Malaysia
HRV,Europe,2013,SEX_FMLE,4.722196166,2025-01-28T14:13:24.673+01:00,Croatia
ISL,Europe,2014,SEX_BTSX,14.16515313,2025-01-28T14:13:24.673+01:00,Iceland
MWI,Africa,2001,SEX_FMLE,5.035195067,2025-01-28T14:13:24.673+01:00,Malawi
PRY,Americas,2015,SEX_BTSX,6.605091247,2025-01-28T14:13:24.673+01:00,Paraguay
AUS,Western Pacific,2018,SEX_MLE,18.5416764,2025-01-28T14:13:24.673+01:00,Australia
MNG,Western Pacific,2020,SEX_MLE,35.05358715,2025-01-28T14:13:24.673+01:00,Mongolia
MDG,Africa,2013,SEX_MLE,15.26462956,2025-01-28T14:13:24.673+01:00,Madagascar
GAB,Africa,2000,SEX_FMLE,4.776317899,2025-01-28T14:13:24.673+01:00,Gabon
MOZ,Africa,2018,SEX_BTSX,22.47909207,2025-01-28T14:13:24.673+01:00,Mozambique
ARE,Eastern Mediterranean,2004,SEX_MLE,2.528768389,2025-01-28T14:13:24.673+01:00,United Arab Emirates
CZE,Europe,2020,SEX_FMLE,3.521764529,2025-01-28T14:13:24.673+01:00,Czechia
BEN,Africa,2012,SEX_BTSX,12.59117682,2025-01-28T14:13:24.673+01:00,Benin
NIC,Americas,2005,SEX_BTSX,6.862871572,2025-01-28T14:13:24.673+01:00,Nicaragua
PRK,South-East Asia,2011,SEX_BTSX,9.136463039,2025-01-28T14:13:24.673+01:00,North Korea
ARE,Eastern Mediterranean,2013,SEX_FMLE,0.810147533,2025-01-28T14:13:24.673+01:00,United Arab Emirates
PRT,Europe,2018,SEX_FMLE,3.837900501,2025-01-28T14:13:24.673+01:00,Portugal
NPL,South-East Asia,2015,SEX_BTSX,12.04941587,2025-01-28T14:13:24.673+01:00,Nepal
MKD,Europe,2000,SEX_FMLE,4.112903162,2025-01-28T14:13:24.673+01:00,North Macedonia
MYS,Western Pacific,2006,SEX_BTSX,5.001295248,2025-01-28T14:13:24.673+01:00,Malaysia
ATG,Americas,2010,SEX_BTSX,0.0,2025-01-28T14:13:24.673+01:00,Antigua and Barbuda
GMB,Africa,2007,SEX_MLE,12.48851919,2025-01-28T14:13:24.673+01:00,Gambia
BHS,Americas,2000,SEX_FMLE,0.929930514,2025-01-28T14:13:24.673+01:00,Bahamas
SAU,Eastern Mediterranean,2009,SEX_BTSX,2.395028412,2025-01-28T14:13:24.673+01:00,Saudi Arabia
LBY,Eastern Mediterranean,2018,SEX_BTSX,6.629707898,2025-01-28T14:13:24.673+01:00,Libya
TON,Western Pacific,2010,SEX_BTSX,5.87935991,2025-01-28T14:13:24.673+01:00,Tonga
IRQ,Eastern Mediterranean,2004,SEX_BTSX,5.207427651,2025-01-28T14:13:24.673+01:00,Iraq
LUX,Europe,2008,SEX_BTSX,10.41827476,2025-01-28T14:13:24.673+01:00,Luxembourg
HND,Americas,2020,SEX_MLE,6.673903064,2025-01-28T14:13:24.673+01:00,Honduras
ERI,Africa,2002,SEX_BTSX,23.28664924,2025-01-28T14:13:24.673+01:00,Eritrea
HND,Americas,2010,SEX_FMLE,1.462473141,2025-01-28T14:13:24.673+01:00,Honduras
COD,Africa,2020,SEX_FMLE,6.37575413,2025-01-28T14:13:24.673+01:00,DR Congo
TGO,Africa,2004,SEX_FMLE,6.652552237,2025-01-28T14:13:24.673+01:00,Togo
WPR,,2021,SEX_BTSX,7.518591192,2025-01-28T14:13:24.673+01:00,not found
CIV,Africa,2003,SEX_FMLE,3.151200044,2025-01-28T14:13:24.673+01:00,Cote d'Ivoire
GEO,Europe,2006,SEX_MLE,2.802488152,2025-01-28T14:13:24.673+01:00,Georgia
SLV,Americas,2005,SEX_BTSX,10.12331217,2025-01-28T14:13:24.673+01:00,El Salvador
HUN,Europe,2010,SEX_BTSX,19.26343284,2025-01-28T14:13:24.673+01:00,Hungary
CYP,Europe,2016,SEX_FMLE,1.127212264,2025-01-28T14:13:24.673+01:00,Cyprus
TTO,Americas,2008,SEX_MLE,21.28334303,2025-01-28T14:13:24.673+01:00,Trinidad and Tobago
LVA,Europe,2000,SEX_BTSX,29.64007711,2025-01-28T14:13:24.673+01:00,Latvia
BRN,Western Pacific,2000,SEX_MLE,2.245115566,2025-01-28T14:13:24.673+01:00,Brunei Darussalam
DNK,Europe,2009,SEX_BTSX,9.643931601,2025-01-28T14:13:24.673+01:00,Denmark
LTU,Europe,2021,SEX_BTSX,16.75760389,2025-01-28T14:13:24.673+01:00,Lithuania
SEAR,,2017,SEX_MLE,14.28783927,2025-01-28T14:13:24.673+01:00,not found
TLS,South-East Asia,2010,SEX_BTSX,4.863027789,2025-01-28T14:13:24.673+01:00,Timor-Leste
GRD,Americas,2013,SEX_BTSX,1.231712569,2025-01-28T14:13:24.673+01:00,Grenada
PHL,Western Pacific,2003,SEX_FMLE,1.303443861,2025-01-28T14:13:24.673+01:00,Philippines
DZA,Africa,2021,SEX_MLE,3.192551322,2025-01-28T14:13:24.673+01:00,Algeria
BIH,Europe,2014,SEX_MLE,13.03404175,2025-01-28T14:13:24.673+01:00,Bosnia and Herzegovina
TLS,South-East Asia,2005,SEX_BTSX,4.096580451,2025-01-28T14:13:24.673+01:00,Timor-Leste
DOM,Americas,2019,SEX_FMLE,1.987934176,2025-01-28T14:13:24.673+01:00,Dominican Republic
DJI,Eastern Mediterranean,2000,SEX_FMLE,6.898174607,2025-01-28T14:13:24.673+01:00,Djibouti
NAM,Africa,2005,SEX_MLE,25.31071348,2025-01-28T14:13:24.673+01:00,Namibia
STP,Africa,2004,SEX_FMLE,0.768046442,2025-01-28T14:13:24.673+01:00,Sao Tome and Principe
BLR,Europe,2011,SEX_FMLE,8.076481366,2025-01-28T14:13:24.673+01:00,Belarus
UGA,Africa,2021,SEX_FMLE,4.287085599,2025-01-28T14:13:24.673+01:00,Uganda
CZE,Europe,2004,SEX_FMLE,4.337495092,2025-01-28T14:13:24.673+01:00,Czechia
DEU,Europe,2003,SEX_MLE,17.02254204,2025-01-28T14:13:24.673+01:00,Germany
CAF,Africa,2006,SEX_BTSX,21.87759612,2025-01-28T14:13:24.673+01:00,Central African Republic
EUR,,2005,SEX_FMLE,6.04848848,2025-01-28T14:13:24.673+01:00,not found
CAF,Africa,2010,SEX_BTSX,20.17169236,2025-01-28T14:13:24.673+01:00,Central African Republic
PSE,Eastern Mediterranean,2007,SEX_BTSX,0.892211825,2025-01-28T14:13:24.673+01:00,Palestine
MRT,Africa,2020,SEX_FMLE,3.057426222,2025-01-28T14:13:24.673+01:00,Mauritania
RWA,Africa,2008,SEX_FMLE,7.384771588,2025-01-28T14:13:24.673+01:00,Rwanda
WPR,,2004,SEX_MLE,17.19390589,2025-01-28T14:13:24.673+01:00,not found
PRT,Europe,2015,SEX_MLE,12.65636193,2025-01-28T14:13:24.673+01:00,Portugal
MNG,Western Pacific,2011,SEX_FMLE,6.786843458,2025-01-28T14:13:24.673+01:00,Mongolia
LSO,Africa,2014,SEX_MLE,53.65691802,2025-01-28T14:13:24.673+01:00,Lesotho
DJI,Eastern Mediterranean,2001,SEX_BTSX,8.901644528,2025-01-28T14:13:24.673+01:00,Djibouti
TGO,Africa,2020,SEX_BTSX,15.52616063,2025-01-28T14:13:24.673+01:00,Togo
SWE,Europe,2004,SEX_FMLE,6.596811524,2025-01-28T14:13:24.673+01:00,Sweden
SOM,Eastern Mediterranean,2006,SEX_MLE,22.89778412,2025-01-28T14:13:24.673+01:00,Somalia
VEN,Americas,2014,SEX_MLE,10.36156714,2025-01-28T14:13:24.673+01:00,Venezuela
CUB,Americas,2013,SEX_BTSX,10.60566602,2025-01-28T14:13:24.673+01:00,Cuba
UZB,Europe,2004,SEX_FMLE,6.925709674,2025-01-28T14:13:24.673+01:00,Uzbekistan
ARM,Europe,2008,SEX_BTSX,4.239739523,2025-01-28T14:13:24.673+01:00,Armenia
ARE,Eastern Mediterranean,2021,SEX_BTSX,1.695641491,2025-01-28T14:13:24.673+01:00,United Arab Emirates
ERI,Africa,2011,SEX_BTSX,21.81366481,2025-01-28T14:13:24.673+01:00,Eritrea
COL,Americas,2008,SEX_MLE,7.258883357,2025-01-28T14:13:24.673+01:00,Colombia
CMR,Africa,2015,SEX_FMLE,6.22663749,2025-01-28T14:13:24.673+01:00,Cameroon
PRY,Americas,2008,SEX_FMLE,2.599038307,2025-01-28T14:13:24.673+01:00,Paraguay
WPR,,2011,SEX_FMLE,7.213407214,2025-01-28T14:13:24.673+01:00,not found
LTU,Europe,2003,SEX_BTSX,40.48553232,2025-01-28T14:13:24.673+01:00,Lithuania
VUT,Western Pacific,2005,SEX_FMLE,8.463333684,2025-01-28T14:13:24.673+01:00,Vanuatu
